Key,Id,Chinese (Simplified)(zh-CN),Chinese (Traditional)(zh-TW),English(en),Japanese (Japan)(ja-JP),Korean(ko),Thai(th),Vietnamese(vi)
512011Text,,校服晚风贴纸,校服晚风贴纸,校服晚风贴纸,校服晚风贴纸,校服晚风贴纸,校服晚风贴纸,校服晚风贴纸
512012Name,,操场落日贴纸,操场落日贴纸,操场落日贴纸,操场落日贴纸,操场落日贴纸,操场落日贴纸,操场落日贴纸
512012Text,,操场落日贴纸,操场落日贴纸,操场落日贴纸,操场落日贴纸,操场落日贴纸,操场落日贴纸,操场落日贴纸
512013Name,,图书馆秘思贴纸,图书馆秘思贴纸,图书馆秘思贴纸,图书馆秘思贴纸,图书馆秘思贴纸,图书馆秘思贴纸,图书馆秘思贴纸
512013Text,,图书馆秘思贴纸,图书馆秘思贴纸,图书馆秘思贴纸,图书馆秘思贴纸,图书馆秘思贴纸,图书馆秘思贴纸,图书馆秘思贴纸
512014Name,,天台告白贴纸,天台告白贴纸,天台告白贴纸,天台告白贴纸,天台告白贴纸,天台告白贴纸,天台告白贴纸
512014Text,,天台告白贴纸,天台告白贴纸,天台告白贴纸,天台告白贴纸,天台告白贴纸,天台告白贴纸,天台告白贴纸
512015Name,,月下青衫贴纸,月下青衫贴纸,月下青衫贴纸,月下青衫贴纸,月下青衫贴纸,月下青衫贴纸,月下青衫贴纸
512015Text,,月下青衫贴纸,月下青衫贴纸,月下青衫贴纸,月下青衫贴纸,月下青衫贴纸,月下青衫贴纸,月下青衫贴纸
512016Name,,桃枝执扇贴纸,桃枝执扇贴纸,桃枝执扇贴纸,桃枝执扇贴纸,桃枝执扇贴纸,桃枝执扇贴纸,桃枝执扇贴纸
512016Text,,桃枝执扇贴纸,桃枝执扇贴纸,桃枝执扇贴纸,桃枝执扇贴纸,桃枝执扇贴纸,桃枝执扇贴纸,桃枝执扇贴纸
512017Name,,山河辞赋贴纸,山河辞赋贴纸,山河辞赋贴纸,山河辞赋贴纸,山河辞赋贴纸,山河辞赋贴纸,山河辞赋贴纸
512017Text,,山河辞赋贴纸,山河辞赋贴纸,山河辞赋贴纸,山河辞赋贴纸,山河辞赋贴纸,山河辞赋贴纸,山河辞赋贴纸
512018Name,,云袖清欢贴纸,云袖清欢贴纸,云袖清欢贴纸,云袖清欢贴纸,云袖清欢贴纸,云袖清欢贴纸,云袖清欢贴纸
512018Text,,云袖清欢贴纸,云袖清欢贴纸,云袖清欢贴纸,云袖清欢贴纸,云袖清欢贴纸,云袖清欢贴纸,云袖清欢贴纸
512019Name,,灯影红笺贴纸,灯影红笺贴纸,灯影红笺贴纸,灯影红笺贴纸,灯影红笺贴纸,灯影红笺贴纸,灯影红笺贴纸
512019Text,,灯影红笺贴纸,灯影红笺贴纸,灯影红笺贴纸,灯影红笺贴纸,灯影红笺贴纸,灯影红笺贴纸,灯影红笺贴纸
512020Name,,霓虹战姬贴纸,霓虹战姬贴纸,霓虹战姬贴纸,霓虹战姬贴纸,霓虹战姬贴纸,霓虹战姬贴纸,霓虹战姬贴纸
512020Text,,霓虹战姬贴纸,霓虹战姬贴纸,霓虹战姬贴纸,霓虹战姬贴纸,霓虹战姬贴纸,霓虹战姬贴纸,霓虹战姬贴纸
512021Name,,深空巡卫贴纸,深空巡卫贴纸,深空巡卫贴纸,深空巡卫贴纸,深空巡卫贴纸,深空巡卫贴纸,深空巡卫贴纸
512021Text,,深空巡卫贴纸,深空巡卫贴纸,深空巡卫贴纸,深空巡卫贴纸,深空巡卫贴纸,深空巡卫贴纸,深空巡卫贴纸
512022Name,,机甲星旅贴纸,机甲星旅贴纸,机甲星旅贴纸,机甲星旅贴纸,机甲星旅贴纸,机甲星旅贴纸,机甲星旅贴纸
512022Text,,机甲星旅贴纸,机甲星旅贴纸,机甲星旅贴纸,机甲星旅贴纸,机甲星旅贴纸,机甲星旅贴纸,机甲星旅贴纸
512023Name,,雨夜刃影贴纸,雨夜刃影贴纸,雨夜刃影贴纸,雨夜刃影贴纸,雨夜刃影贴纸,雨夜刃影贴纸,雨夜刃影贴纸
512023Text,,雨夜刃影贴纸,雨夜刃影贴纸,雨夜刃影贴纸,雨夜刃影贴纸,雨夜刃影贴纸,雨夜刃影贴纸,雨夜刃影贴纸
512024Name,,虚空战歌贴纸,虚空战歌贴纸,虚空战歌贴纸,虚空战歌贴纸,虚空战歌贴纸,虚空战歌贴纸,虚空战歌贴纸
512024Text,,虚空战歌贴纸,虚空战歌贴纸,虚空战歌贴纸,虚空战歌贴纸,虚空战歌贴纸,虚空战歌贴纸,虚空战歌贴纸
512025Name,,猫屿午后贴纸,猫屿午后贴纸,猫屿午后贴纸,猫屿午后贴纸,猫屿午后贴纸,猫屿午后贴纸,猫屿午后贴纸
512025Text,,猫屿午后贴纸,猫屿午后贴纸,猫屿午后贴纸,猫屿午后贴纸,猫屿午后贴纸,猫屿午后贴纸,猫屿午后贴纸
512026Name,,雪落狐踪贴纸,雪落狐踪贴纸,雪落狐踪贴纸,雪落狐踪贴纸,雪落狐踪贴纸,雪落狐踪贴纸,雪落狐踪贴纸
512026Text,,雪落狐踪贴纸,雪落狐踪贴纸,雪落狐踪贴纸,雪落狐踪贴纸,雪落狐踪贴纸,雪落狐踪贴纸,雪落狐踪贴纸
512027Name,,深海人鱼贴纸,深海人鱼贴纸,深海人鱼贴纸,深海人鱼贴纸,深海人鱼贴纸,深海人鱼贴纸,深海人鱼贴纸
512027Text,,深海人鱼贴纸,深海人鱼贴纸,深海人鱼贴纸,深海人鱼贴纸,深海人鱼贴纸,深海人鱼贴纸,深海人鱼贴纸
512028Name,,林间萤火贴纸,林间萤火贴纸,林间萤火贴纸,林间萤火贴纸,林间萤火贴纸,林间萤火贴纸,林间萤火贴纸
512028Text,,林间萤火贴纸,林间萤火贴纸,林间萤火贴纸,林间萤火贴纸,林间萤火贴纸,林间萤火贴纸,林间萤火贴纸
512029Name,,浅海碎浪贴纸,浅海碎浪贴纸,浅海碎浪贴纸,浅海碎浪贴纸,浅海碎浪贴纸,浅海碎浪贴纸,浅海碎浪贴纸
512029Text,,浅海碎浪贴纸,浅海碎浪贴纸,浅海碎浪贴纸,浅海碎浪贴纸,浅海碎浪贴纸,浅海碎浪贴纸,浅海碎浪贴纸
513000Name,,星野休憩本子,星野休憩本子,星野休憩本子,星野休憩本子,星野休憩本子,星野休憩本子,星野休憩本子
513000Text,,星野休憩本子,星野休憩本子,星野休憩本子,星野休憩本子,星野休憩本子,星野休憩本子,星野休憩本子
513001Name,,晚风橘绘本子,晚风橘绘本子,晚风橘绘本子,晚风橘绘本子,晚风橘绘本子,晚风橘绘本子,晚风橘绘本子
513001Text,,晚风橘绘本子,晚风橘绘本子,晚风橘绘本子,晚风橘绘本子,晚风橘绘本子,晚风橘绘本子,晚风橘绘本子
513002Name,,窗边白笺本子,窗边白笺本子,窗边白笺本子,窗边白笺本子,窗边白笺本子,窗边白笺本子,窗边白笺本子
513002Text,,窗边白笺本子,窗边白笺本子,窗边白笺本子,窗边白笺本子,窗边白笺本子,窗边白笺本子,窗边白笺本子
513003Name,,青空信约本子,青空信约本子,青空信约本子,青空信约本子,青空信约本子,青空信约本子,青空信约本子
513003Text,,青空信约本子,青空信约本子,青空信约本子,青空信约本子,青空信约本子,青空信约本子,青空信约本子
513004Name,,樱花私语本子,樱花私语本子,樱花私语本子,樱花私语本子,樱花私语本子,樱花私语本子,樱花私语本子
513004Text,,樱花私语本子,樱花私语本子,樱花私语本子,樱花私语本子,樱花私语本子,樱花私语本子,樱花私语本子
513005Name,,星轨魔导本子,星轨魔导本子,星轨魔导本子,星轨魔导本子,星轨魔导本子,星轨魔导本子,星轨魔导本子
513005Text,,星轨魔导本子,星轨魔导本子,星轨魔导本子,星轨魔导本子,星轨魔导本子,星轨魔导本子,星轨魔导本子
513006Name,,雾境魔女本子,雾境魔女本子,雾境魔女本子,雾境魔女本子,雾境魔女本子,雾境魔女本子,雾境魔女本子
513006Text,,雾境魔女本子,雾境魔女本子,雾境魔女本子,雾境魔女本子,雾境魔女本子,雾境魔女本子,雾境魔女本子
513007Name,,月光咒印本子,月光咒印本子,月光咒印本子,月光咒印本子,月光咒印本子,月光咒印本子,月光咒印本子
513007Text,,月光咒印本子,月光咒印本子,月光咒印本子,月光咒印本子,月光咒印本子,月光咒印本子,月光咒印本子
513008Name,,冰晶灵使本子,冰晶灵使本子,冰晶灵使本子,冰晶灵使本子,冰晶灵使本子,冰晶灵使本子,冰晶灵使本子
513008Text,,冰晶灵使本子,冰晶灵使本子,冰晶灵使本子,冰晶灵使本子,冰晶灵使本子,冰晶灵使本子,冰晶灵使本子
513009Name,,云间神谕本子,云间神谕本子,云间神谕本子,云间神谕本子,云间神谕本子,云间神谕本子,云间神谕本子
513009Text,,云间神谕本子,云间神谕本子,云间神谕本子,云间神谕本子,云间神谕本子,云间神谕本子,云间神谕本子
513010Name,,课间碎光本子,课间碎光本子,课间碎光本子,课间碎光本子,课间碎光本子,课间碎光本子,课间碎光本子
513010Text,,课间碎光本子,课间碎光本子,课间碎光本子,课间碎光本子,课间碎光本子,课间碎光本子,课间碎光本子
513011Name,,校服晚风本子,校服晚风本子,校服晚风本子,校服晚风本子,校服晚风本子,校服晚风本子,校服晚风本子
513011Text,,校服晚风本子,校服晚风本子,校服晚风本子,校服晚风本子,校服晚风本子,校服晚风本子,校服晚风本子
513012Name,,操场落日本子,操场落日本子,操场落日本子,操场落日本子,操场落日本子,操场落日本子,操场落日本子
513012Text,,操场落日本子,操场落日本子,操场落日本子,操场落日本子,操场落日本子,操场落日本子,操场落日本子
513013Name,,图书馆秘思本子,图书馆秘思本子,图书馆秘思本子,图书馆秘思本子,图书馆秘思本子,图书馆秘思本子,图书馆秘思本子
513013Text,,图书馆秘思本子,图书馆秘思本子,图书馆秘思本子,图书馆秘思本子,图书馆秘思本子,图书馆秘思本子,图书馆秘思本子
513014Name,,天台告白本子,天台告白本子,天台告白本子,天台告白本子,天台告白本子,天台告白本子,天台告白本子
513014Text,,天台告白本子,天台告白本子,天台告白本子,天台告白本子,天台告白本子,天台告白本子,天台告白本子
513015Name,,月下青衫本子,月下青衫本子,月下青衫本子,月下青衫本子,月下青衫本子,月下青衫本子,月下青衫本子
513015Text,,月下青衫本子,月下青衫本子,月下青衫本子,月下青衫本子,月下青衫本子,月下青衫本子,月下青衫本子
513016Name,,桃枝执扇本子,桃枝执扇本子,桃枝执扇本子,桃枝执扇本子,桃枝执扇本子,桃枝执扇本子,桃枝执扇本子
513016Text,,桃枝执扇本子,桃枝执扇本子,桃枝执扇本子,桃枝执扇本子,桃枝执扇本子,桃枝执扇本子,桃枝执扇本子
513017Name,,山河辞赋本子,山河辞赋本子,山河辞赋本子,山河辞赋本子,山河辞赋本子,山河辞赋本子,山河辞赋本子
513017Text,,山河辞赋本子,山河辞赋本子,山河辞赋本子,山河辞赋本子,山河辞赋本子,山河辞赋本子,山河辞赋本子
513018Name,,云袖清欢本子,云袖清欢本子,云袖清欢本子,云袖清欢本子,云袖清欢本子,云袖清欢本子,云袖清欢本子
513018Text,,云袖清欢本子,云袖清欢本子,云袖清欢本子,云袖清欢本子,云袖清欢本子,云袖清欢本子,云袖清欢本子
513019Name,,灯影红笺本子,灯影红笺本子,灯影红笺本子,灯影红笺本子,灯影红笺本子,灯影红笺本子,灯影红笺本子
513019Text,,灯影红笺本子,灯影红笺本子,灯影红笺本子,灯影红笺本子,灯影红笺本子,灯影红笺本子,灯影红笺本子
513020Name,,霓虹战姬本子,霓虹战姬本子,霓虹战姬本子,霓虹战姬本子,霓虹战姬本子,霓虹战姬本子,霓虹战姬本子
513020Text,,霓虹战姬本子,霓虹战姬本子,霓虹战姬本子,霓虹战姬本子,霓虹战姬本子,霓虹战姬本子,霓虹战姬本子
513021Name,,深空巡卫本子,深空巡卫本子,深空巡卫本子,深空巡卫本子,深空巡卫本子,深空巡卫本子,深空巡卫本子
513021Text,,深空巡卫本子,深空巡卫本子,深空巡卫本子,深空巡卫本子,深空巡卫本子,深空巡卫本子,深空巡卫本子
513022Name,,机甲星旅本子,机甲星旅本子,机甲星旅本子,机甲星旅本子,机甲星旅本子,机甲星旅本子,机甲星旅本子
513022Text,,机甲星旅本子,机甲星旅本子,机甲星旅本子,机甲星旅本子,机甲星旅本子,机甲星旅本子,机甲星旅本子
513023Name,,雨夜刃影本子,雨夜刃影本子,雨夜刃影本子,雨夜刃影本子,雨夜刃影本子,雨夜刃影本子,雨夜刃影本子
513023Text,,雨夜刃影本子,雨夜刃影本子,雨夜刃影本子,雨夜刃影本子,雨夜刃影本子,雨夜刃影本子,雨夜刃影本子
513024Name,,虚空战歌本子,虚空战歌本子,虚空战歌本子,虚空战歌本子,虚空战歌本子,虚空战歌本子,虚空战歌本子
513024Text,,虚空战歌本子,虚空战歌本子,虚空战歌本子,虚空战歌本子,虚空战歌本子,虚空战歌本子,虚空战歌本子
513025Name,,猫屿午后本子,猫屿午后本子,猫屿午后本子,猫屿午后本子,猫屿午后本子,猫屿午后本子,猫屿午后本子
513025Text,,猫屿午后本子,猫屿午后本子,猫屿午后本子,猫屿午后本子,猫屿午后本子,猫屿午后本子,猫屿午后本子
513026Name,,雪落狐踪本子,雪落狐踪本子,雪落狐踪本子,雪落狐踪本子,雪落狐踪本子,雪落狐踪本子,雪落狐踪本子
513026Text,,雪落狐踪本子,雪落狐踪本子,雪落狐踪本子,雪落狐踪本子,雪落狐踪本子,雪落狐踪本子,雪落狐踪本子
513027Name,,深海人鱼本子,深海人鱼本子,深海人鱼本子,深海人鱼本子,深海人鱼本子,深海人鱼本子,深海人鱼本子
513027Text,,深海人鱼本子,深海人鱼本子,深海人鱼本子,深海人鱼本子,深海人鱼本子,深海人鱼本子,深海人鱼本子
513028Name,,林间萤火本子,林间萤火本子,林间萤火本子,林间萤火本子,林间萤火本子,林间萤火本子,林间萤火本子
513028Text,,林间萤火本子,林间萤火本子,林间萤火本子,林间萤火本子,林间萤火本子,林间萤火本子,林间萤火本子
513029Name,,浅海碎浪本子,浅海碎浪本子,浅海碎浪本子,浅海碎浪本子,浅海碎浪本子,浅海碎浪本子,浅海碎浪本子
513029Text,,浅海碎浪本子,浅海碎浪本子,浅海碎浪本子,浅海碎浪本子,浅海碎浪本子,浅海碎浪本子,浅海碎浪本子
514000Name,,星野休憩钥匙扣,星野休憩钥匙扣,星野休憩钥匙扣,星野休憩钥匙扣,星野休憩钥匙扣,星野休憩钥匙扣,星野休憩钥匙扣
514000Text,,星野休憩钥匙扣,星野休憩钥匙扣,星野休憩钥匙扣,星野休憩钥匙扣,星野休憩钥匙扣,星野休憩钥匙扣,星野休憩钥匙扣
514001Name,,晚风橘绘钥匙扣,晚风橘绘钥匙扣,晚风橘绘钥匙扣,晚风橘绘钥匙扣,晚风橘绘钥匙扣,晚风橘绘钥匙扣,晚风橘绘钥匙扣
514001Text,,晚风橘绘钥匙扣,晚风橘绘钥匙扣,晚风橘绘钥匙扣,晚风橘绘钥匙扣,晚风橘绘钥匙扣,晚风橘绘钥匙扣,晚风橘绘钥匙扣
514002Name,,窗边白笺钥匙扣,窗边白笺钥匙扣,窗边白笺钥匙扣,窗边白笺钥匙扣,窗边白笺钥匙扣,窗边白笺钥匙扣,窗边白笺钥匙扣
514002Text,,窗边白笺钥匙扣,窗边白笺钥匙扣,窗边白笺钥匙扣,窗边白笺钥匙扣,窗边白笺钥匙扣,窗边白笺钥匙扣,窗边白笺钥匙扣
514003Name,,青空信约钥匙扣,青空信约钥匙扣,青空信约钥匙扣,青空信约钥匙扣,青空信约钥匙扣,青空信约钥匙扣,青空信约钥匙扣
514003Text,,青空信约钥匙扣,青空信约钥匙扣,青空信约钥匙扣,青空信约钥匙扣,青空信约钥匙扣,青空信约钥匙扣,青空信约钥匙扣
514004Name,,樱花私语钥匙扣,樱花私语钥匙扣,樱花私语钥匙扣,樱花私语钥匙扣,樱花私语钥匙扣,樱花私语钥匙扣,樱花私语钥匙扣
514004Text,,樱花私语钥匙扣,樱花私语钥匙扣,樱花私语钥匙扣,樱花私语钥匙扣,樱花私语钥匙扣,樱花私语钥匙扣,樱花私语钥匙扣
514005Name,,星轨魔导钥匙扣,星轨魔导钥匙扣,星轨魔导钥匙扣,星轨魔导钥匙扣,星轨魔导钥匙扣,星轨魔导钥匙扣,星轨魔导钥匙扣
514005Text,,星轨魔导钥匙扣,星轨魔导钥匙扣,星轨魔导钥匙扣,星轨魔导钥匙扣,星轨魔导钥匙扣,星轨魔导钥匙扣,星轨魔导钥匙扣
514006Name,,雾境魔女钥匙扣,雾境魔女钥匙扣,雾境魔女钥匙扣,雾境魔女钥匙扣,雾境魔女钥匙扣,雾境魔女钥匙扣,雾境魔女钥匙扣
514006Text,,雾境魔女钥匙扣,雾境魔女钥匙扣,雾境魔女钥匙扣,雾境魔女钥匙扣,雾境魔女钥匙扣,雾境魔女钥匙扣,雾境魔女钥匙扣
514007Name,,月光咒印钥匙扣,月光咒印钥匙扣,月光咒印钥匙扣,月光咒印钥匙扣,月光咒印钥匙扣,月光咒印钥匙扣,月光咒印钥匙扣
514007Text,,月光咒印钥匙扣,月光咒印钥匙扣,月光咒印钥匙扣,月光咒印钥匙扣,月光咒印钥匙扣,月光咒印钥匙扣,月光咒印钥匙扣
514008Name,,冰晶灵使钥匙扣,冰晶灵使钥匙扣,冰晶灵使钥匙扣,冰晶灵使钥匙扣,冰晶灵使钥匙扣,冰晶灵使钥匙扣,冰晶灵使钥匙扣
514008Text,,冰晶灵使钥匙扣,冰晶灵使钥匙扣,冰晶灵使钥匙扣,冰晶灵使钥匙扣,冰晶灵使钥匙扣,冰晶灵使钥匙扣,冰晶灵使钥匙扣
