Key,Id,Chinese (Simplified)(zh-CN),Chinese (Traditional)(zh-TW),English(en),Japanese (Japan)(ja-JP),Korean(ko),Thai(th),Vietnamese(vi)
200001210009Name,,晚风橘绘海报,晚风橘绘海报,晚风橘绘海报,晚风橘绘海报,晚风橘绘海报,晚风橘绘海报,晚风橘绘海报
200001210009Text,,晚风橘绘海报,晚风橘绘海报,晚风橘绘海报,晚风橘绘海报,晚风橘绘海报,晚风橘绘海报,晚风橘绘海报
200002210009Name,,窗边白笺海报,窗边白笺海报,窗边白笺海报,窗边白笺海报,窗边白笺海报,窗边白笺海报,窗边白笺海报
200002210009Text,,窗边白笺海报,窗边白笺海报,窗边白笺海报,窗边白笺海报,窗边白笺海报,窗边白笺海报,窗边白笺海报
200003210009Name,,青空信约海报,青空信约海报,青空信约海报,青空信约海报,青空信约海报,青空信约海报,青空信约海报
200003210009Text,,青空信约海报,青空信约海报,青空信约海报,青空信约海报,青空信约海报,青空信约海报,青空信约海报
200004210009Name,,樱花私语海报,樱花私语海报,樱花私语海报,樱花私语海报,樱花私语海报,樱花私语海报,樱花私语海报
200004210009Text,,樱花私语海报,樱花私语海报,樱花私语海报,樱花私语海报,樱花私语海报,樱花私语海报,樱花私语海报
200005210009Name,,星轨魔导海报,星轨魔导海报,星轨魔导海报,星轨魔导海报,星轨魔导海报,星轨魔导海报,星轨魔导海报
200005210009Text,,星轨魔导海报,星轨魔导海报,星轨魔导海报,星轨魔导海报,星轨魔导海报,星轨魔导海报,星轨魔导海报
200006210009Name,,雾境魔女海报,雾境魔女海报,雾境魔女海报,雾境魔女海报,雾境魔女海报,雾境魔女海报,雾境魔女海报
200006210009Text,,雾境魔女海报,雾境魔女海报,雾境魔女海报,雾境魔女海报,雾境魔女海报,雾境魔女海报,雾境魔女海报
200007210009Name,,月光咒印海报,月光咒印海报,月光咒印海报,月光咒印海报,月光咒印海报,月光咒印海报,月光咒印海报
200007210009Text,,月光咒印海报,月光咒印海报,月光咒印海报,月光咒印海报,月光咒印海报,月光咒印海报,月光咒印海报
200008210009Name,,冰晶灵使海报,冰晶灵使海报,冰晶灵使海报,冰晶灵使海报,冰晶灵使海报,冰晶灵使海报,冰晶灵使海报
200008210009Text,,冰晶灵使海报,冰晶灵使海报,冰晶灵使海报,冰晶灵使海报,冰晶灵使海报,冰晶灵使海报,冰晶灵使海报
200009210009Name,,云间神谕海报,云间神谕海报,云间神谕海报,云间神谕海报,云间神谕海报,云间神谕海报,云间神谕海报
200009210009Text,,云间神谕海报,云间神谕海报,云间神谕海报,云间神谕海报,云间神谕海报,云间神谕海报,云间神谕海报
200010210009Name,,课间碎光海报,课间碎光海报,课间碎光海报,课间碎光海报,课间碎光海报,课间碎光海报,课间碎光海报
200010210009Text,,课间碎光海报,课间碎光海报,课间碎光海报,课间碎光海报,课间碎光海报,课间碎光海报,课间碎光海报
200011210009Name,,校服晚风海报,校服晚风海报,校服晚风海报,校服晚风海报,校服晚风海报,校服晚风海报,校服晚风海报
200011210009Text,,校服晚风海报,校服晚风海报,校服晚风海报,校服晚风海报,校服晚风海报,校服晚风海报,校服晚风海报
200012210009Name,,操场落日海报,操场落日海报,操场落日海报,操场落日海报,操场落日海报,操场落日海报,操场落日海报
200012210009Text,,操场落日海报,操场落日海报,操场落日海报,操场落日海报,操场落日海报,操场落日海报,操场落日海报
200013210009Name,,图书馆秘思海报,图书馆秘思海报,图书馆秘思海报,图书馆秘思海报,图书馆秘思海报,图书馆秘思海报,图书馆秘思海报
200013210009Text,,图书馆秘思海报,图书馆秘思海报,图书馆秘思海报,图书馆秘思海报,图书馆秘思海报,图书馆秘思海报,图书馆秘思海报
200014210009Name,,天台告白海报,天台告白海报,天台告白海报,天台告白海报,天台告白海报,天台告白海报,天台告白海报
200014210009Text,,天台告白海报,天台告白海报,天台告白海报,天台告白海报,天台告白海报,天台告白海报,天台告白海报
200015210009Name,,月下青衫海报,月下青衫海报,月下青衫海报,月下青衫海报,月下青衫海报,月下青衫海报,月下青衫海报
200015210009Text,,月下青衫海报,月下青衫海报,月下青衫海报,月下青衫海报,月下青衫海报,月下青衫海报,月下青衫海报
200016210009Name,,桃枝执扇海报,桃枝执扇海报,桃枝执扇海报,桃枝执扇海报,桃枝执扇海报,桃枝执扇海报,桃枝执扇海报
200016210009Text,,桃枝执扇海报,桃枝执扇海报,桃枝执扇海报,桃枝执扇海报,桃枝执扇海报,桃枝执扇海报,桃枝执扇海报
200017210009Name,,山河辞赋海报,山河辞赋海报,山河辞赋海报,山河辞赋海报,山河辞赋海报,山河辞赋海报,山河辞赋海报
200017210009Text,,山河辞赋海报,山河辞赋海报,山河辞赋海报,山河辞赋海报,山河辞赋海报,山河辞赋海报,山河辞赋海报
200018210009Name,,云袖清欢海报,云袖清欢海报,云袖清欢海报,云袖清欢海报,云袖清欢海报,云袖清欢海报,云袖清欢海报
200018210009Text,,云袖清欢海报,云袖清欢海报,云袖清欢海报,云袖清欢海报,云袖清欢海报,云袖清欢海报,云袖清欢海报
200019210009Name,,灯影红笺海报,灯影红笺海报,灯影红笺海报,灯影红笺海报,灯影红笺海报,灯影红笺海报,灯影红笺海报
200019210009Text,,灯影红笺海报,灯影红笺海报,灯影红笺海报,灯影红笺海报,灯影红笺海报,灯影红笺海报,灯影红笺海报
200020210009Name,,霓虹战姬海报,霓虹战姬海报,霓虹战姬海报,霓虹战姬海报,霓虹战姬海报,霓虹战姬海报,霓虹战姬海报
200020210009Text,,霓虹战姬海报,霓虹战姬海报,霓虹战姬海报,霓虹战姬海报,霓虹战姬海报,霓虹战姬海报,霓虹战姬海报
200021210009Name,,深空巡卫海报,深空巡卫海报,深空巡卫海报,深空巡卫海报,深空巡卫海报,深空巡卫海报,深空巡卫海报
200021210009Text,,深空巡卫海报,深空巡卫海报,深空巡卫海报,深空巡卫海报,深空巡卫海报,深空巡卫海报,深空巡卫海报
200022210009Name,,机甲星旅海报,机甲星旅海报,机甲星旅海报,机甲星旅海报,机甲星旅海报,机甲星旅海报,机甲星旅海报
200022210009Text,,机甲星旅海报,机甲星旅海报,机甲星旅海报,机甲星旅海报,机甲星旅海报,机甲星旅海报,机甲星旅海报
200023210009Name,,雨夜刃影海报,雨夜刃影海报,雨夜刃影海报,雨夜刃影海报,雨夜刃影海报,雨夜刃影海报,雨夜刃影海报
200023210009Text,,雨夜刃影海报,雨夜刃影海报,雨夜刃影海报,雨夜刃影海报,雨夜刃影海报,雨夜刃影海报,雨夜刃影海报
200024210009Name,,虚空战歌海报,虚空战歌海报,虚空战歌海报,虚空战歌海报,虚空战歌海报,虚空战歌海报,虚空战歌海报
200024210009Text,,虚空战歌海报,虚空战歌海报,虚空战歌海报,虚空战歌海报,虚空战歌海报,虚空战歌海报,虚空战歌海报
200025210009Name,,猫屿午后海报,猫屿午后海报,猫屿午后海报,猫屿午后海报,猫屿午后海报,猫屿午后海报,猫屿午后海报
200025210009Text,,猫屿午后海报,猫屿午后海报,猫屿午后海报,猫屿午后海报,猫屿午后海报,猫屿午后海报,猫屿午后海报
200026210009Name,,雪落狐踪海报,雪落狐踪海报,雪落狐踪海报,雪落狐踪海报,雪落狐踪海报,雪落狐踪海报,雪落狐踪海报
200026210009Text,,雪落狐踪海报,雪落狐踪海报,雪落狐踪海报,雪落狐踪海报,雪落狐踪海报,雪落狐踪海报,雪落狐踪海报
200027210009Name,,深海人鱼海报,深海人鱼海报,深海人鱼海报,深海人鱼海报,深海人鱼海报,深海人鱼海报,深海人鱼海报
200027210009Text,,深海人鱼海报,深海人鱼海报,深海人鱼海报,深海人鱼海报,深海人鱼海报,深海人鱼海报,深海人鱼海报
200028210009Name,,林间萤火海报,林间萤火海报,林间萤火海报,林间萤火海报,林间萤火海报,林间萤火海报,林间萤火海报
200028210009Text,,林间萤火海报,林间萤火海报,林间萤火海报,林间萤火海报,林间萤火海报,林间萤火海报,林间萤火海报
200029210009Name,,浅海碎浪海报,浅海碎浪海报,浅海碎浪海报,浅海碎浪海报,浅海碎浪海报,浅海碎浪海报,浅海碎浪海报
200029210009Text,,浅海碎浪海报,浅海碎浪海报,浅海碎浪海报,浅海碎浪海报,浅海碎浪海报,浅海碎浪海报,浅海碎浪海报
200000210010Name,,星野休憩镭射票,星野休憩镭射票,星野休憩镭射票,星野休憩镭射票,星野休憩镭射票,星野休憩镭射票,星野休憩镭射票
200000210010Text,,星野休憩镭射票,星野休憩镭射票,星野休憩镭射票,星野休憩镭射票,星野休憩镭射票,星野休憩镭射票,星野休憩镭射票
200001210010Name,,晚风橘绘镭射票,晚风橘绘镭射票,晚风橘绘镭射票,晚风橘绘镭射票,晚风橘绘镭射票,晚风橘绘镭射票,晚风橘绘镭射票
200001210010Text,,晚风橘绘镭射票,晚风橘绘镭射票,晚风橘绘镭射票,晚风橘绘镭射票,晚风橘绘镭射票,晚风橘绘镭射票,晚风橘绘镭射票
200002210010Name,,窗边白笺镭射票,窗边白笺镭射票,窗边白笺镭射票,窗边白笺镭射票,窗边白笺镭射票,窗边白笺镭射票,窗边白笺镭射票
200002210010Text,,窗边白笺镭射票,窗边白笺镭射票,窗边白笺镭射票,窗边白笺镭射票,窗边白笺镭射票,窗边白笺镭射票,窗边白笺镭射票
200003210010Name,,青空信约镭射票,青空信约镭射票,青空信约镭射票,青空信约镭射票,青空信约镭射票,青空信约镭射票,青空信约镭射票
200003210010Text,,青空信约镭射票,青空信约镭射票,青空信约镭射票,青空信约镭射票,青空信约镭射票,青空信约镭射票,青空信约镭射票
200004210010Name,,樱花私语镭射票,樱花私语镭射票,樱花私语镭射票,樱花私语镭射票,樱花私语镭射票,樱花私语镭射票,樱花私语镭射票
200004210010Text,,樱花私语镭射票,樱花私语镭射票,樱花私语镭射票,樱花私语镭射票,樱花私语镭射票,樱花私语镭射票,樱花私语镭射票
200005210010Name,,星轨魔导镭射票,星轨魔导镭射票,星轨魔导镭射票,星轨魔导镭射票,星轨魔导镭射票,星轨魔导镭射票,星轨魔导镭射票
200005210010Text,,星轨魔导镭射票,星轨魔导镭射票,星轨魔导镭射票,星轨魔导镭射票,星轨魔导镭射票,星轨魔导镭射票,星轨魔导镭射票
200006210010Name,,雾境魔女镭射票,雾境魔女镭射票,雾境魔女镭射票,雾境魔女镭射票,雾境魔女镭射票,雾境魔女镭射票,雾境魔女镭射票
200006210010Text,,雾境魔女镭射票,雾境魔女镭射票,雾境魔女镭射票,雾境魔女镭射票,雾境魔女镭射票,雾境魔女镭射票,雾境魔女镭射票
200007210010Name,,月光咒印镭射票,月光咒印镭射票,月光咒印镭射票,月光咒印镭射票,月光咒印镭射票,月光咒印镭射票,月光咒印镭射票
200007210010Text,,月光咒印镭射票,月光咒印镭射票,月光咒印镭射票,月光咒印镭射票,月光咒印镭射票,月光咒印镭射票,月光咒印镭射票
200008210010Name,,冰晶灵使镭射票,冰晶灵使镭射票,冰晶灵使镭射票,冰晶灵使镭射票,冰晶灵使镭射票,冰晶灵使镭射票,冰晶灵使镭射票
200008210010Text,,冰晶灵使镭射票,冰晶灵使镭射票,冰晶灵使镭射票,冰晶灵使镭射票,冰晶灵使镭射票,冰晶灵使镭射票,冰晶灵使镭射票
200009210010Name,,云间神谕镭射票,云间神谕镭射票,云间神谕镭射票,云间神谕镭射票,云间神谕镭射票,云间神谕镭射票,云间神谕镭射票
200009210010Text,,云间神谕镭射票,云间神谕镭射票,云间神谕镭射票,云间神谕镭射票,云间神谕镭射票,云间神谕镭射票,云间神谕镭射票
200010210010Name,,课间碎光镭射票,课间碎光镭射票,课间碎光镭射票,课间碎光镭射票,课间碎光镭射票,课间碎光镭射票,课间碎光镭射票
200010210010Text,,课间碎光镭射票,课间碎光镭射票,课间碎光镭射票,课间碎光镭射票,课间碎光镭射票,课间碎光镭射票,课间碎光镭射票
200011210010Name,,校服晚风镭射票,校服晚风镭射票,校服晚风镭射票,校服晚风镭射票,校服晚风镭射票,校服晚风镭射票,校服晚风镭射票
200011210010Text,,校服晚风镭射票,校服晚风镭射票,校服晚风镭射票,校服晚风镭射票,校服晚风镭射票,校服晚风镭射票,校服晚风镭射票
200012210010Name,,操场落日镭射票,操场落日镭射票,操场落日镭射票,操场落日镭射票,操场落日镭射票,操场落日镭射票,操场落日镭射票
200012210010Text,,操场落日镭射票,操场落日镭射票,操场落日镭射票,操场落日镭射票,操场落日镭射票,操场落日镭射票,操场落日镭射票
200013210010Name,,图书馆秘思镭射票,图书馆秘思镭射票,图书馆秘思镭射票,图书馆秘思镭射票,图书馆秘思镭射票,图书馆秘思镭射票,图书馆秘思镭射票
200013210010Text,,图书馆秘思镭射票,图书馆秘思镭射票,图书馆秘思镭射票,图书馆秘思镭射票,图书馆秘思镭射票,图书馆秘思镭射票,图书馆秘思镭射票
200014210010Name,,天台告白镭射票,天台告白镭射票,天台告白镭射票,天台告白镭射票,天台告白镭射票,天台告白镭射票,天台告白镭射票
200014210010Text,,天台告白镭射票,天台告白镭射票,天台告白镭射票,天台告白镭射票,天台告白镭射票,天台告白镭射票,天台告白镭射票
200015210010Name,,月下青衫镭射票,月下青衫镭射票,月下青衫镭射票,月下青衫镭射票,月下青衫镭射票,月下青衫镭射票,月下青衫镭射票
200015210010Text,,月下青衫镭射票,月下青衫镭射票,月下青衫镭射票,月下青衫镭射票,月下青衫镭射票,月下青衫镭射票,月下青衫镭射票
200016210010Name,,桃枝执扇镭射票,桃枝执扇镭射票,桃枝执扇镭射票,桃枝执扇镭射票,桃枝执扇镭射票,桃枝执扇镭射票,桃枝执扇镭射票
200016210010Text,,桃枝执扇镭射票,桃枝执扇镭射票,桃枝执扇镭射票,桃枝执扇镭射票,桃枝执扇镭射票,桃枝执扇镭射票,桃枝执扇镭射票
200017210010Name,,山河辞赋镭射票,山河辞赋镭射票,山河辞赋镭射票,山河辞赋镭射票,山河辞赋镭射票,山河辞赋镭射票,山河辞赋镭射票
200017210010Text,,山河辞赋镭射票,山河辞赋镭射票,山河辞赋镭射票,山河辞赋镭射票,山河辞赋镭射票,山河辞赋镭射票,山河辞赋镭射票
200018210010Name,,云袖清欢镭射票,云袖清欢镭射票,云袖清欢镭射票,云袖清欢镭射票,云袖清欢镭射票,云袖清欢镭射票,云袖清欢镭射票
200018210010Text,,云袖清欢镭射票,云袖清欢镭射票,云袖清欢镭射票,云袖清欢镭射票,云袖清欢镭射票,云袖清欢镭射票,云袖清欢镭射票
200019210010Name,,灯影红笺镭射票,灯影红笺镭射票,灯影红笺镭射票,灯影红笺镭射票,灯影红笺镭射票,灯影红笺镭射票,灯影红笺镭射票
200019210010Text,,灯影红笺镭射票,灯影红笺镭射票,灯影红笺镭射票,灯影红笺镭射票,灯影红笺镭射票,灯影红笺镭射票,灯影红笺镭射票
200020210010Name,,霓虹战姬镭射票,霓虹战姬镭射票,霓虹战姬镭射票,霓虹战姬镭射票,霓虹战姬镭射票,霓虹战姬镭射票,霓虹战姬镭射票
200020210010Text,,霓虹战姬镭射票,霓虹战姬镭射票,霓虹战姬镭射票,霓虹战姬镭射票,霓虹战姬镭射票,霓虹战姬镭射票,霓虹战姬镭射票
200021210010Name,,深空巡卫镭射票,深空巡卫镭射票,深空巡卫镭射票,深空巡卫镭射票,深空巡卫镭射票,深空巡卫镭射票,深空巡卫镭射票
200021210010Text,,深空巡卫镭射票,深空巡卫镭射票,深空巡卫镭射票,深空巡卫镭射票,深空巡卫镭射票,深空巡卫镭射票,深空巡卫镭射票
200022210010Name,,机甲星旅镭射票,机甲星旅镭射票,机甲星旅镭射票,机甲星旅镭射票,机甲星旅镭射票,机甲星旅镭射票,机甲星旅镭射票
200022210010Text,,机甲星旅镭射票,机甲星旅镭射票,机甲星旅镭射票,机甲星旅镭射票,机甲星旅镭射票,机甲星旅镭射票,机甲星旅镭射票
200023210010Name,,雨夜刃影镭射票,雨夜刃影镭射票,雨夜刃影镭射票,雨夜刃影镭射票,雨夜刃影镭射票,雨夜刃影镭射票,雨夜刃影镭射票
200023210010Text,,雨夜刃影镭射票,雨夜刃影镭射票,雨夜刃影镭射票,雨夜刃影镭射票,雨夜刃影镭射票,雨夜刃影镭射票,雨夜刃影镭射票
200024210010Name,,虚空战歌镭射票,虚空战歌镭射票,虚空战歌镭射票,虚空战歌镭射票,虚空战歌镭射票,虚空战歌镭射票,虚空战歌镭射票
200024210010Text,,虚空战歌镭射票,虚空战歌镭射票,虚空战歌镭射票,虚空战歌镭射票,虚空战歌镭射票,虚空战歌镭射票,虚空战歌镭射票
200025210010Name,,猫屿午后镭射票,猫屿午后镭射票,猫屿午后镭射票,猫屿午后镭射票,猫屿午后镭射票,猫屿午后镭射票,猫屿午后镭射票
200025210010Text,,猫屿午后镭射票,猫屿午后镭射票,猫屿午后镭射票,猫屿午后镭射票,猫屿午后镭射票,猫屿午后镭射票,猫屿午后镭射票
